PriceList.Code,BaseValue,PriceRule.Code,Item.RefCode,Item.Attribute.0.Value,Item.Cleared.RefCode,ItemPrice
HUF-2025-Q1S1,0,ZeroPrice,F45_J,0,F45,0
HUF-2025-Q1S1,0,ZeroPrice,F50_B,0,F50,0
HUF-2025-Q1S1,0,ZeroPrice,F50_J,0,F50,0
HUF-2025-Q1S1,0,ZeroPrice,F60E_B,0,F60E,0
HUF-2025-Q1S1,0,ZeroPrice,F60E_J,0,F60E,0
HUF-2025-Q1S1,0,ZeroPrice,F60_K,0,F60,0
HUF-2025-Q1S1,0,ZeroPrice,F70,0,F70,0
HUF-2025-Q1S1,0,ZeroPrice,F80,0,F80,0
HUF-2025-Q1S1,0,ZeroPrice,F90,0,F90,0
HUF-2025-Q1S1,0,ZeroPrice,FE40,0,FE40,0
HUF-2025-Q1S1,0,ZeroPrice,FEA,0,FEA,0
HUF-2025-Q1S1,0,ZeroPrice,FET,0,FET,0
HUF-2025-Q1S1,0,ZeroPrice,FET40,0,FET40,0
HUF-2025-Q1S1,0,ZeroPrice,FF90,0,FF90,0
HUF-2025-Q1S1,0,ZeroPrice,FFM60,0,FFM60,0
HUF-2025-Q1S1,0,ZeroPrice,FFMM,0,FFMM,0
HUF-2025-Q1S1,0,ZeroPrice,FFZ45,0,FFZ45,0
HUF-2025-Q1S1,0,ZeroPrice,FFZ50,0,FFZ50,0
HUF-2025-Q1S1,0,ZeroPrice,FFZ60,0,FFZ60,0
HUF-2025-Q1S1,0,ZeroPrice,FFZ70,0,FFZ70,0
HUF-2025-Q1S1,0,ZeroPrice,FFZ80,0,FFZ80,0
HUF-2025-Q1S1,0,ZeroPrice,FFZ90,0,FFZ90,0
HUF-2025-Q1S1,0,ZeroPrice,FKF30,0,FKF30,0
HUF-2025-Q1S1,0,ZeroPrice,FKF35,0,FKF35,0
HUF-2025-Q1S1,0,ZeroPrice,FKF40,0,FKF40,0
HUF-2025-Q1S1,0,ZeroPrice,FKF45,0,FKF45,0
HUF-2025-Q1S1,0,ZeroPrice,FKF50,0,FKF50,0
HUF-2025-Q1S1,0,ZeroPrice,FKF60,0,FKF60,0
HUF-2025-Q1S1,0,ZeroPrice,FKF70,0,FKF70,0
HUF-2025-Q1S1,0,ZeroPrice,FKF80,0,FKF80,0
HUF-2025-Q1S1,0,ZeroPrice,FKF90,0,FKF90,0
HUF-2025-Q1S1,0,ZeroPrice,FKV,0,FKV,0
HUF-2025-Q1S1,0,ZeroPrice,FMF30,0,FMF30,0
HUF-2025-Q1S1,0,ZeroPrice,FMF35,0,FMF35,0
HUF-2025-Q1S1,0,ZeroPrice,FMF40,0,FMF40,0
HUF-2025-Q1S1,0,ZeroPrice,FMF45,0,FMF45,0
HUF-2025-Q1S1,0,ZeroPrice,FMF50,0,FMF50,0
HUF-2025-Q1S1,0,ZeroPrice,FMF60,0,FMF60,0
HUF-2025-Q1S1,0,ZeroPrice,FMF70,0,FMF70,0
HUF-2025-Q1S1,0,ZeroPrice,FMF80,0,FMF80,0
HUF-2025-Q1S1,0,ZeroPrice,FMF90,0,FMF90,0
HUF-2025-Q1S1,0,ZeroPrice,FMFSL60_B,0,FMFSL60,0
HUF-2025-Q1S1,0,ZeroPrice,FMFSL60_J,0,FMFSL60,0
HUF-2025-Q1S1,0,ZeroPrice,FMFSZ_B,0,FMFSZ,0
HUF-2025-Q1S1,0,ZeroPrice,FMFSZ_J,0,FMFSZ,0
HUF-2025-Q1S1,0,ZeroPrice,FSL60_B,0,FSL60,0
HUF-2025-Q1S1,0,ZeroPrice,FSL60_J,0,FSL60,0
HUF-2025-Q1S1,0,ZeroPrice,FSU_B,0,FSU,0
HUF-2025-Q1S1,0,ZeroPrice,FSU_J,0,FSU,0
HUF-2025-Q1S1,0,ZeroPrice,FSZ_2A_B,0,FSZ_2A,0
HUF-2025-Q1S1,0,ZeroPrice,FSZ_2A_J,0,FSZ_2A,0
HUF-2025-Q1S1,0,ZeroPrice,FSZ_B,0,FSZ,0
HUF-2025-Q1S1,0,ZeroPrice,FSZ_J,0,FSZ,0
HUF-2025-Q1S1,0,ZeroPrice,FU40_B,0,FU40,0
HUF-2025-Q1S1,0,ZeroPrice,FU40_J,0,FU40,0
HUF-2025-Q1S1,0,ZeroPrice,FU45_B,0,FU45,0
HUF-2025-Q1S1,0,ZeroPrice,FU45_J,0,FU45,0
HUF-2025-Q1S1,0,ZeroPrice,FU80,0,FU80,0
HUF-2025-Q1S1,0,ZeroPrice,FU90,0,FU90,0
HUF-2025-Q1S1,0,ZeroPrice,FUZ45_B,0,FUZ45,0
HUF-2025-Q1S1,0,ZeroPrice,FUZ45_J,0,FUZ45,0
HUF-2025-Q1S1,0,ZeroPrice,FZL,0,FZL,0
HUF-2025-Q1S1,0,ZeroPrice,GFA,0,GFA,0
HUF-2025-Q1S1,0,ZeroPrice,IBL,0,IBL,0
HUF-2025-Q1S1,0,ZeroPrice,IBP1000,0,IBP1000,0
HUF-2025-Q1S1,0,ZeroPrice,IBP1050,0,IBP1050,0
HUF-2025-Q1S1,0,ZeroPrice,IBP1100,0,IBP1100,0
HUF-2025-Q1S1,0,ZeroPrice,IBP150,0,IBP150,0
HUF-2025-Q1S1,0,ZeroPrice,IBP18,0,IBP18,0
HUF-2025-Q1S1,0,ZeroPrice,IBP200,0,IBP200,0
HUF-2025-Q1S1,0,ZeroPrice,IBP300,0,IBP300,0
HUF-2025-Q1S1,0,ZeroPrice,IBP350,0,IBP350,0
HUF-2025-Q1S1,0,ZeroPrice,IBP400,0,IBP400,0
HUF-2025-Q1S1,0,ZeroPrice,IBP450,0,IBP450,0
HUF-2025-Q1S1,0,ZeroPrice,IBP500,0,IBP500,0
HUF-2025-Q1S1,0,ZeroPrice,IBP600,0,IBP600,0
HUF-2025-Q1S1,0,ZeroPrice,IBP700,0,IBP700,0
HUF-2025-Q1S1,0,ZeroPrice,IBP800,0,IBP800,0
HUF-2025-Q1S1,0,ZeroPrice,IBP900,0,IBP900,0
HUF-2025-Q1S1,0,ZeroPrice,K40R,0,K40R,0
HUF-2025-Q1S1,0,ZeroPrice,K40_B,0,K40,0
HUF-2025-Q1S1,0,ZeroPrice,K40_J,0,K40,0
HUF-2025-Q1S1,0,ZeroPrice,K60F_B,0,K60F,0
HUF-2025-Q1S1,0,ZeroPrice,K60F_J,0,K60F,0
HUF-2025-Q1S1,0,ZeroPrice,K60R_B,0,K60R,0
HUF-2025-Q1S1,0,ZeroPrice,K60R_J,0,K60R,0
HUF-2025-Q1S1,0,ZeroPrice,K60_B,0,K60,0
HUF-2025-Q1S1,0,ZeroPrice,K60_J,0,K60,0
HUF-2025-Q1S1,0,ZeroPrice,KANF,0,KANF,0
HUF-2025-Q1S1,0,ZeroPrice,KANFF,0,KANFF,0
HUF-2025-Q1S1,0,ZeroPrice,KDF,0,KDF,0
HUF-2025-Q1S1,0,ZeroPrice,KDK,0,KDK,0
HUF-2025-Q1S1,0,ZeroPrice,KF60F,0,KF60F,0
HUF-2025-Q1S1,0,ZeroPrice,KF60_B,0,KF60,0
HUF-2025-Q1S1,0,ZeroPrice,KF60_J,0,KF60,0
HUF-2025-Q1S1,0,ZeroPrice,KMTB601F_B,0,KMTB601F,0
HUF-2025-Q1S1,0,ZeroPrice,KMTB601F_J,0,KMTB601F,0
HUF-2025-Q1S1,0,ZeroPrice,KMTB602F,0,KMTB602F,0
HUF-2025-Q1S1,0,ZeroPrice,KMTB60F,0,KMTB60F,0
HUF-2025-Q1S1,0,ZeroPrice,KMTB60K_B,0,KMTB60K,0
HUF-2025-Q1S1,0,ZeroPrice,KMTB60K_J,0,KMTB60K,0
HUF-2025-Q1S1,0,ZeroPrice,KMTB60_B,0,KMTB60,0
HUF-2025-Q1S1,0,ZeroPrice,KMTB60_J,0,KMTB60,0
HUF-2025-Q1S1,0,ZeroPrice,KMTH60W_B,0,KMTH60W,0
HUF-2025-Q1S1,0,ZeroPrice,KMTH60W_J,0,KMTH60W,0
HUF-2025-Q1S1,0,ZeroPrice,KMTH60_B,0,KMTH60,0
HUF-2025-Q1S1,0,ZeroPrice,KMTH60_J,0,KMTH60,0
HUF-2025-Q1S1,0,ZeroPrice,KMTH75W_B,0,KMTH75W,0
HUF-2025-Q1S1,0,ZeroPrice,KMTH75W_J,0,KMTH75W,0
HUF-2025-Q1S1,0,ZeroPrice,KPK,0,KPK,0
HUF-2025-Q1S1,0,ZeroPrice,KSZA,0,KSZA,0
HUF-2025-Q1S1,0,ZeroPrice,KSZAF,0,KSZAF,0
HUF-2025-Q1S1,0,ZeroPrice,KTB60_B,0,KTB60,0
HUF-2025-Q1S1,0,ZeroPrice,KTB60_J,0,KTB60,0
HUF-2025-Q1S1,0,ZeroPrice,KTL,0,KTL,0
HUF-2025-Q1S1,0,ZeroPrice,K_SO,0,K_SO,0
HUF-2025-Q1S1,0,ZeroPrice,LAURA_CAP,0,LAURA_CAP,0
HUF-2025-Q1S1,0,ZeroPrice,LAURA_GEI,0,LAURA_GEI,0
HUF-2025-Q1S1,0,ZeroPrice,LAURA_GRAP,0,LAURA_GRAP,0
HUF-2025-Q1S1,0,ZeroPrice,LAURA_GRAY,0,LAURA_GRAY,0
HUF-2025-Q1S1,0,ZeroPrice,LAURA_PRO,0,LAURA_PRO,0
HUF-2025-Q1S1,0,ZeroPrice,LAURA_WHT,0,LAURA_WHT,0
HUF-2025-Q1S1,0,ZeroPrice,LAZ,0,LAZ,0
HUF-2025-Q1S1,0,ZeroPrice,LE,0,LE,0
HUF-2025-Q1S1,0,ZeroPrice,LMO59_45,0,LMO59_45,0
HUF-2025-Q1S1,0,ZeroPrice,LMO59_60,0,LMO59_60,0
HUF-2025-Q1S1,0,ZeroPrice,LMO72_45,0,LMO72_45,0
HUF-2025-Q1S1,0,ZeroPrice,LMO72_60,0,LMO72_60,0
HUF-2025-Q1S1,0,ZeroPrice,LOTA_OTA,0,LOTA_OTA,0
HUF-2025-Q1S1,0,ZeroPrice,LOTA_OTAA,0,LOTA_OTAA,0
HUF-2025-Q1S1,0,ZeroPrice,LOTA_OTAF,0,LOTA_OTAF,0
HUF-2025-Q1S1,0,ZeroPrice,LOTA_OTAFA,0,LOTA_OTAFA,0
HUF-2025-Q1S1,0,ZeroPrice,LOTA_OTASA,0,LOTA_OTASA,0
HUF-2025-Q1S1,0,ZeroPrice,LOTA_OTASB,0,LOTA_OTASB,0
HUF-2025-Q1S1,0,ZeroPrice,LOTF_OTD,0,LOTF_OTD,0
HUF-2025-Q1S1,0,ZeroPrice,LOTF_OTDE,0,LOTF_OTDE,0
HUF-2025-Q1S1,0,ZeroPrice,LOTF_OTDE_F,0,LOTF_OTDE_F,0
HUF-2025-Q1S1,0,ZeroPrice,LOTF_OTDF,0,LOTF_OTDF,0
HUF-2025-Q1S1,0,ZeroPrice,LOTF_OTDT,0,LOTF_OTDT,0
HUF-2025-Q1S1,0,ZeroPrice,LOTF_OTD_E,0,LOTF_OTD_E,0
HUF-2025-Q1S1,0,ZeroPrice,LOTF_OTFK,0,LOTF_OTFK,0
HUF-2025-Q1S1,0,ZeroPrice,LTA,0,LTA,0
HUF-2025-Q1S1,0,ZeroPrice,LTA1450,0,LTA1450,0
HUF-2025-Q1S1,0,ZeroPrice,LTA2135,0,LTA2135,0
HUF-2025-Q1S1,0,ZeroPrice,LTF360,0,LTF360,0
HUF-2025-Q1S1,0,ZeroPrice,LTF595,0,LTF595,0
HUF-2025-Q1S1,0,ZeroPrice,LTF720,0,LTF720,0
HUF-2025-Q1S1,0,ZeroPrice,LTFK,0,LTFK,0
HUF-2025-Q1S1,0,ZeroPrice,MA40,0,MA40,0
HUF-2025-Q1S1,0,ZeroPrice,ME40,0,ME40,0
HUF-2025-Q1S1,0,ZeroPrice,N,0,N,0
HUF-2025-Q1S1,0,ZeroPrice,NEL,0,NEL,0
HUF-2025-Q1S1,0,ZeroPrice,PTL,0,PTL,0
HUF-2025-Q1S1,0,ZeroPrice,PUO,0,PUO,0
HUF-2025-Q1S1,0,ZeroPrice,RST,0,RST,0
HUF-2025-Q1S1,0,ZeroPrice,RST40,0,RST40,0
HUF-2025-Q1S1,0,ZeroPrice,SH,0,SH,0
HUF-2025-Q1S1,0,ZeroPrice,SH40,0,SH40,0
HUF-2025-Q1S1,0,ZeroPrice,SIA,0,SIA,0
HUF-2025-Q1S1,0,ZeroPrice,SIF,0,SIF,0
HUF-2025-Q1S1,0,ZeroPrice,SIK,0,SIK,0
HUF-2025-Q1S1,0,ZeroPrice,SLFK,0,SLFK,0
HUF-2025-Q1S1,0,ZeroPrice,SLFN,0,SLFN,0
HUF-2025-Q1S1,0,ZeroPrice,SLKK,0,SLKK,0
HUF-2025-Q1S1,0,ZeroPrice,SLKN,0,SLKN,0
HUF-2025-Q1S1,0,ZeroPrice,SLRK,0,SLRK,0
HUF-2025-Q1S1,0,ZeroPrice,SLRN,0,SLRN,0
HUF-2025-Q1S1,0,ZeroPrice,SOL,0,SOL,0
HUF-2025-Q1S1,0,ZeroPrice,SOL40,0,SOL40,0
HUF-2025-Q1S1,0,ZeroPrice,ST,0,ST,0
HUF-2025-Q1S1,0,ZeroPrice,ST40,0,ST40,0
HUF-2025-Q1S1,0,ZeroPrice,STA,0,STA,0
HUF-2025-Q1S1,0,ZeroPrice,STK,0,STK,0
HUF-2025-Q1S1,0,ZeroPrice,STM,0,STM,0
HUF-2025-Q1S1,0,ZeroPrice,SZA,0,SZA,0
HUF-2025-Q1S1,0,ZeroPrice,SZU,0,SZU,0
HUF-2025-Q1S1,0,ZeroPrice,SZU40,0,SZU40,0
HUF-2025-Q1S1,0,ZeroPrice,TGBBH_KIV865SF0,0,TGBBH,0
HUF-2025-Q1S1,0,ZeroPrice,TGBBM_SMV25EX00E,0,TGBBM_SMV25EX00E,0
HUF-2025-Q1S1,0,ZeroPrice,TGEIG,0,TGEIG,0
HUF-2025-Q1S1,0,ZeroPrice,TGWBH_ART96101,0,TGWBH_ART96101,0
HUF-2025-Q1S1,0,ZeroPrice,VE40,0,VE40,0
HUF-2025-Q1S1,0,ZeroPrice,VH,0,VH,0
HUF-2025-Q1S1,0,ZeroPrice,VH40,0,VH40,0
HUF-2025-Q1S1,0,ZeroPrice,VSZ,0,VSZ,0
HUF-2025-Q1S1,0,ZeroPrice,ZILLE_BEI,0,ZILLE,0
HUF-2025-Q1S1,0,ZeroPrice,ZILLE_RUS_WH,0,ZILLE_RUS_WH,0
HUF-2025-Q1S1,0,ZeroPrice,ZILLE_SON_OAK,0,ZILLE_SON_OAK,0
HUF-2025-Q1S1,0,ZeroPrice,ZILLE_WOT_OAK,0,ZILLE_WOT_OAK,0
HUF-2025-Q1S1,0,ZeroPrice,k_ETN,0,k_ETN,0
HUF-2025-Q1S1,0,ZeroPrice,k_WHT,0,k_WHT,0
