PriceList.Code,BaseValue,PriceRule.Code,Item.RefCode,Item.Attribute.0.Value
HUF-2025-Q12603,91990,PR00011,FFZ50,7
HUF-2025-Q12603,48990,PR00011,FFZ60,1
HUF-2025-Q12603,91990,PR00011,FFZ60,2
HUF-2025-Q12603,91990,PR00011,FFZ60,3
HUF-2025-Q12603,91990,PR00011,FFZ60,4
HUF-2025-Q12603,91990,PR00011,FFZ60,5
HUF-2025-Q12603,94990,PR00011,FFZ60,7
HUF-2025-Q12603,45990,PR00011,FFM60,1
HUF-2025-Q12603,73990,PR00011,FFM60,2
HUF-2025-Q12603,73990,PR00011,FFM60,3
HUF-2025-Q12603,73990,PR00011,FFM60,4
HUF-2025-Q12603,73990,PR00011,FFM60,5
HUF-2025-Q12603,74990,PR00011,FFM60,7
HUF-2025-Q12603,51990,PR00011,FFZ70,1
HUF-2025-Q12603,106990,PR00011,FFZ70,2
HUF-2025-Q12603,106990,PR00011,FFZ70,3
HUF-2025-Q12603,106990,PR00011,FFZ70,4
HUF-2025-Q12603,106990,PR00011,FFZ70,5
HUF-2025-Q12603,108990,PR00011,FFZ70,7
HUF-2025-Q12603,51990,PR00011,FFZ80,1
HUF-2025-Q12603,106990,PR00011,FFZ80,2
HUF-2025-Q12603,106990,PR00011,FFZ80,3
HUF-2025-Q12603,106990,PR00011,FFZ80,4
HUF-2025-Q12603,106990,PR00011,FFZ80,5
HUF-2025-Q12603,108990,PR00011,FFZ80,7
HUF-2025-Q12603,66990,PR00011,FFZ90,1
HUF-2025-Q12603,114990,PR00011,FFZ90,2
HUF-2025-Q12603,114990,PR00011,FFZ90,3
HUF-2025-Q12603,114990,PR00011,FFZ90,4
HUF-2025-Q12603,114990,PR00011,FFZ90,5
HUF-2025-Q12603,116990,PR00011,FFZ90,7
HUF-2025-Q12603,122990,PR00011,FF90,2
HUF-2025-Q12603,122990,PR00011,FF90,3
HUF-2025-Q12603,122990,PR00011,FF90,4
HUF-2025-Q12603,122990,PR00011,FF90,5
HUF-2025-Q12603,123990,PR00011,FF90,7
HUF-2025-Q12603,49990,PR00011,F30_2A_J,2
HUF-2025-Q12603,49990,PR00011,F30_2A_J,3
HUF-2025-Q12603,49990,PR00011,F30_2A_J,4
HUF-2025-Q12603,49990,PR00011,F30_2A_J,5
HUF-2025-Q12603,51990,PR00011,F30_2A_J,7
HUF-2025-Q12603,49990,PR00011,F30_2A_B,2
HUF-2025-Q12603,49990,PR00011,F30_2A_B,3
HUF-2025-Q12603,49990,PR00011,F30_2A_B,4
HUF-2025-Q12603,49990,PR00011,F30_2A_B,5
HUF-2025-Q12603,51990,PR00011,F30_2A_B,7
HUF-2025-Q12603,52990,PR00011,F35_2A_J,2
HUF-2025-Q12603,52990,PR00011,F35_2A_J,3
HUF-2025-Q12603,52990,PR00011,F35_2A_J,4
HUF-2025-Q12603,52990,PR00011,F35_2A_J,5
HUF-2025-Q12603,53990,PR00011,F35_2A_J,7
HUF-2025-Q12603,52990,PR00011,F35_2A_B,2
HUF-2025-Q12603,52990,PR00011,F35_2A_B,3
HUF-2025-Q12603,52990,PR00011,F35_2A_B,4
HUF-2025-Q12603,52990,PR00011,F35_2A_B,5
HUF-2025-Q12603,53990,PR00011,F35_2A_B,7
HUF-2025-Q12603,54990,PR00011,F40_2A_J,2
HUF-2025-Q12603,54990,PR00011,F40_2A_J,3
HUF-2025-Q12603,54990,PR00011,F40_2A_J,4
HUF-2025-Q12603,54990,PR00011,F40_2A_J,5
HUF-2025-Q12603,56990,PR00011,F40_2A_J,7
HUF-2025-Q12603,54990,PR00011,F40_2A_B,2
HUF-2025-Q12603,54990,PR00011,F40_2A_B,3
HUF-2025-Q12603,54990,PR00011,F40_2A_B,4
HUF-2025-Q12603,54990,PR00011,F40_2A_B,5
HUF-2025-Q12603,56990,PR00011,F40_2A_B,7
HUF-2025-Q12603,56990,PR00011,F45_2A_J,2
HUF-2025-Q12603,56990,PR00011,F45_2A_J,3
HUF-2025-Q12603,56990,PR00011,F45_2A_J,4
HUF-2025-Q12603,56990,PR00011,F45_2A_J,5
HUF-2025-Q12603,58990,PR00011,F45_2A_J,7
HUF-2025-Q12603,56990,PR00011,F45_2A_B,2
HUF-2025-Q12603,56990,PR00011,F45_2A_B,3
HUF-2025-Q12603,56990,PR00011,F45_2A_B,4
HUF-2025-Q12603,56990,PR00011,F45_2A_B,5
HUF-2025-Q12603,58990,PR00011,F45_2A_B,7
HUF-2025-Q12603,60990,PR00011,FUZ45_J,2
HUF-2025-Q12603,60990,PR00011,FUZ45_J,3
HUF-2025-Q12603,60990,PR00011,FUZ45_J,4
HUF-2025-Q12603,60990,PR00011,FUZ45_J,5
HUF-2025-Q12603,62990,PR00011,FUZ45_J,7
HUF-2025-Q12603,60990,PR00011,FUZ45_B,2
HUF-2025-Q12603,60990,PR00011,FUZ45_B,3
HUF-2025-Q12603,60990,PR00011,FUZ45_B,4
HUF-2025-Q12603,60990,PR00011,FUZ45_B,5
HUF-2025-Q12603,62990,PR00011,FUZ45_B,7
HUF-2025-Q12603,40990,PR00011,EF50,1
HUF-2025-Q12603,56990,PR00011,EF50,2
HUF-2025-Q12603,56990,PR00011,EF50,3
HUF-2025-Q12603,56990,PR00011,EF50,4
HUF-2025-Q12603,56990,PR00011,EF50,5
HUF-2025-Q12603,57990,PR00011,EF50,7
HUF-2025-Q12603,43990,PR00011,EFT50,1
HUF-2025-Q12603,53990,PR00011,EFT50,2
HUF-2025-Q12603,53990,PR00011,EFT50,3
HUF-2025-Q12603,53990,PR00011,EFT50,4
HUF-2025-Q12603,53990,PR00011,EFT50,5
HUF-2025-Q12603,55990,PR00011,EFT50,7
HUF-2025-Q12603,42990,PR00011,EFT50F,1
HUF-2025-Q12603,63990,PR00011,EFT50F,2
HUF-2025-Q12603,63990,PR00011,EFT50F,3
HUF-2025-Q12603,63990,PR00011,EFT50F,4
HUF-2025-Q12603,63990,PR00011,EFT50F,5
HUF-2025-Q12603,64990,PR00011,EFT50F,7
HUF-2025-Q12603,41990,PR00011,EF60,1
HUF-2025-Q12603,58990,PR00011,EF60,2
HUF-2025-Q12603,58990,PR00011,EF60,3
HUF-2025-Q12603,58990,PR00011,EF60,4
HUF-2025-Q12603,58990,PR00011,EF60,5
HUF-2025-Q12603,59990,PR00011,EF60,7
HUF-2025-Q12603,44990,PR00011,EFT60_K,1
HUF-2025-Q12603,58990,PR00011,EFT60_K,2
HUF-2025-Q12603,58990,PR00011,EFT60_K,3
HUF-2025-Q12603,58990,PR00011,EFT60_K,4
HUF-2025-Q12603,58990,PR00011,EFT60_K,5
HUF-2025-Q12603,59990,PR00011,EFT60_K,7
HUF-2025-Q12603,43990,PR00011,EFT60F,1
HUF-2025-Q12603,65990,PR00011,EFT60F,2
HUF-2025-Q12603,65990,PR00011,EFT60F,3
HUF-2025-Q12603,65990,PR00011,EFT60F,4
HUF-2025-Q12603,65990,PR00011,EFT60F,5
HUF-2025-Q12603,66990,PR00011,EFT60F,7
HUF-2025-Q12603,37990,PR00011,FNY20,1
HUF-2025-Q12603,39990,PR00011,FNY20,2
HUF-2025-Q12603,39990,PR00011,FNY20,3
HUF-2025-Q12603,39990,PR00011,FNY20,4
HUF-2025-Q12603,39990,PR00011,FNY20,5
HUF-2025-Q12603,40990,PR00011,FNY20,7
HUF-2025-Q12603,35990,PR00011,FMFNY20,1
HUF-2025-Q12603,38990,PR00011,FMFNY20,2
HUF-2025-Q12603,38990,PR00011,FMFNY20,3
HUF-2025-Q12603,38990,PR00011,FMFNY20,4
HUF-2025-Q12603,38990,PR00011,FMFNY20,5
HUF-2025-Q12603,39900,PR00011,FMFNY20,7
HUF-2025-Q12603,37990,PR00011,FVZ30_J,1
HUF-2025-Q12603,40990,PR00011,FVZ30_J,2
HUF-2025-Q12603,40990,PR00011,FVZ30_J,3
HUF-2025-Q12603,40990,PR00011,FVZ30_J,4
HUF-2025-Q12603,40990,PR00011,FVZ30_J,5
HUF-2025-Q12603,44990,PR00011,FVZ30_J,7
HUF-2025-Q12603,37990,PR00011,FVZ30_B,1
HUF-2025-Q12603,40990,PR00011,FVZ30_B,2
HUF-2025-Q12603,40990,PR00011,FVZ30_B,3
HUF-2025-Q12603,40990,PR00011,FVZ30_B,4
HUF-2025-Q12603,40990,PR00011,FVZ30_B,5
HUF-2025-Q12603,44990,PR00011,FVZ30_B,7
HUF-2025-Q12603,43990,PR00011,FMFSZ_J,1
HUF-2025-Q12603,48990,PR00011,FMFSZ_J,2
HUF-2025-Q12603,48990,PR00011,FMFSZ_J,3
HUF-2025-Q12603,48990,PR00011,FMFSZ_J,4
HUF-2025-Q12603,48990,PR00011,FMFSZ_J,5
HUF-2025-Q12603,49990,PR00011,FMFSZ_J,7
HUF-2025-Q12603,43990,PR00011,FMFSZ_B,1
HUF-2025-Q12603,48990,PR00011,FMFSZ_B,2
HUF-2025-Q12603,48990,PR00011,FMFSZ_B,3
HUF-2025-Q12603,48990,PR00011,FMFSZ_B,4
HUF-2025-Q12603,48990,PR00011,FMFSZ_B,5
HUF-2025-Q12603,49990,PR00011,FMFSZ_B,7
HUF-2025-Q12603,50990,PR00011,FSZ_J,1
HUF-2025-Q12603,60990,PR00011,FSZ_J,2
HUF-2025-Q12603,60990,PR00011,FSZ_J,3
HUF-2025-Q12603,60990,PR00011,FSZ_J,4
HUF-2025-Q12603,60990,PR00011,FSZ_J,5
HUF-2025-Q12603,61990,PR00011,FSZ_J,7
HUF-2025-Q12603,50990,PR00011,FSZ_B,1
HUF-2025-Q12603,60990,PR00011,FSZ_B,2
HUF-2025-Q12603,60990,PR00011,FSZ_B,3
HUF-2025-Q12603,60990,PR00011,FSZ_B,4
HUF-2025-Q12603,60990,PR00011,FSZ_B,5
HUF-2025-Q12603,61990,PR00011,FSZ_B,7
HUF-2025-Q12603,63990,PR00011,FSZ_2A_J,2
HUF-2025-Q12603,63990,PR00011,FSZ_2A_J,3
HUF-2025-Q12603,63990,PR00011,FSZ_2A_J,4
HUF-2025-Q12603,63990,PR00011,FSZ_2A_J,5
HUF-2025-Q12603,65990,PR00011,FSZ_2A_J,7
HUF-2025-Q12603,63990,PR00011,FSZ_2A_B,2
HUF-2025-Q12603,63990,PR00011,FSZ_2A_B,3
HUF-2025-Q12603,63990,PR00011,FSZ_2A_B,4
HUF-2025-Q12603,63990,PR00011,FSZ_2A_B,5
HUF-2025-Q12603,65990,PR00011,FSZ_2A_B,7
HUF-2025-Q12603,56990,PR00011,FU40_J,2
HUF-2025-Q12603,56990,PR00011,FU40_J,3
HUF-2025-Q12603,56990,PR00011,FU40_J,4
HUF-2025-Q12603,56990,PR00011,FU40_J,5
HUF-2025-Q12603,57990,PR00011,FU40_J,7
HUF-2025-Q12603,56990,PR00011,FU40_B,2
HUF-2025-Q12603,56990,PR00011,FU40_B,3
HUF-2025-Q12603,56990,PR00011,FU40_B,4
HUF-2025-Q12603,56990,PR00011,FU40_B,5
HUF-2025-Q12603,57990,PR00011,FU40_B,7
HUF-2025-Q12603,87990,PR00011,FU80,2
HUF-2025-Q12603,87990,PR00011,FU80,3
HUF-2025-Q12603,87990,PR00011,FU80,4
HUF-2025-Q12603,87990,PR00011,FU80,5
HUF-2025-Q12603,89990,PR00011,FU80,7
HUF-2025-Q12603,66990,PR00011,F100,1
HUF-2025-Q12603,80990,PR00011,F100,2
HUF-2025-Q12603,80990,PR00011,F100,3
HUF-2025-Q12603,80990,PR00011,F100,4
HUF-2025-Q12603,80990,PR00011,F100,5
HUF-2025-Q12603,81990,PR00011,F100,7
HUF-2025-Q12603,63990,PR00011,FSU_J,2
HUF-2025-Q12603,63990,PR00011,FSU_J,3
HUF-2025-Q12603,63990,PR00011,FSU_J,4
HUF-2025-Q12603,63990,PR00011,FSU_J,5
HUF-2025-Q12603,64990,PR00011,FSU_J,7
HUF-2025-Q12603,63990,PR00011,FSU_B,2
HUF-2025-Q12603,63990,PR00011,FSU_B,3
HUF-2025-Q12603,63990,PR00011,FSU_B,4
HUF-2025-Q12603,63990,PR00011,FSU_B,5
HUF-2025-Q12603,64990,PR00011,FSU_B,7
HUF-2025-Q12603,1432,PR00011_CF00001,LE,1
HUF-2025-Q12603,1432,PR00011_CF00001,LE,2
HUF-2025-Q12603,1432,PR00011_CF00001,LE,3
HUF-2025-Q12603,1432,PR00011_CF00001,LE,4
HUF-2025-Q12603,1432,PR00011_CF00001,LE,5
HUF-2025-Q12603,2072,PR00011_CF00002,LE,7
HUF-2025-Q12603,75990,PR00011,AML80P,1
HUF-2025-Q12603,119990,PR00011,AML80P,2
HUF-2025-Q12603,119990,PR00011,AML80P,3
HUF-2025-Q12603,119990,PR00011,AML80P,4
HUF-2025-Q12603,119990,PR00011,AML80P,5
HUF-2025-Q12603,121990,PR00011,AML80P,7
HUF-2025-Q12603,63990,PR00011,AML60P_B,1
HUF-2025-Q12603,83990,PR00011,AML60P_B,2
HUF-2025-Q12603,83990,PR00011,AML60P_B,3
HUF-2025-Q12603,83990,PR00011,AML60P_B,4
HUF-2025-Q12603,83990,PR00011,AML60P_B,5
HUF-2025-Q12603,84990,PR00011,AML60P_B,7
HUF-2025-Q12603,59990,PR00011,ATF60P,1
HUF-2025-Q12603,69990,PR00011,ATF60P,2
HUF-2025-Q12603,69990,PR00011,ATF60P,3
HUF-2025-Q12603,69990,PR00011,ATF60P,4
HUF-2025-Q12603,69990,PR00011,ATF60P,5
HUF-2025-Q12603,70990,PR00011,ATF60P,7
HUF-2025-Q12603,68990,PR00011,AMO80P,1
HUF-2025-Q12603,103990,PR00011,AMO80P,2
HUF-2025-Q12603,103990,PR00011,AMO80P,3
HUF-2025-Q12603,103990,PR00011,AMO80P,4
HUF-2025-Q12603,103990,PR00011,AMO80P,5
HUF-2025-Q12603,105990,PR00011,AMO80P,7
HUF-2025-Q12603,71990,PR00011,AMO90P,1
HUF-2025-Q12603,110990,PR00011,AMO90P,2
HUF-2025-Q12603,110990,PR00011,AMO90P,3
HUF-2025-Q12603,110990,PR00011,AMO90P,4
HUF-2025-Q12603,110990,PR00011,AMO90P,5
HUF-2025-Q12603,112990,PR00011,AMO90P,7
HUF-2025-Q12603,63990,PR00011,ASL90_J,1
HUF-2025-Q12603,85990,PR00011,ASL90_J,2
HUF-2025-Q12603,85990,PR00011,ASL90_J,3
HUF-2025-Q12603,85990,PR00011,ASL90_J,4
HUF-2025-Q12603,85990,PR00011,ASL90_J,5
HUF-2025-Q12603,86990,PR00011,ASL90_J,7
HUF-2025-Q12603,63990,PR00011,ASL90_B,1
HUF-2025-Q12603,85990,PR00011,ASL90_B,2
HUF-2025-Q12603,85990,PR00011,ASL90_B,3
HUF-2025-Q12603,85990,PR00011,ASL90_B,4
HUF-2025-Q12603,85990,PR00011,ASL90_B,5
HUF-2025-Q12603,86990,PR00011,ASL90_B,7
HUF-2025-Q12603,43990,PR00011,EFT50_68_J,1
HUF-2025-Q12603,46990,PR00011,EFT50_68_J,2
HUF-2025-Q12603,46990,PR00011,EFT50_68_J,3
HUF-2025-Q12603,46990,PR00011,EFT50_68_J,4
HUF-2025-Q12603,46990,PR00011,EFT50_68_J,5
HUF-2025-Q12603,48990,PR00011,EFT50_68_J,7
HUF-2025-Q12603,43990,PR00011,EFT50_68_B,1
HUF-2025-Q12603,46990,PR00011,EFT50_68_B,2
HUF-2025-Q12603,46990,PR00011,EFT50_68_B,3
HUF-2025-Q12603,46990,PR00011,EFT50_68_B,4
HUF-2025-Q12603,46990,PR00011,EFT50_68_B,5
HUF-2025-Q12603,48990,PR00011,EFT50_68_B,7
HUF-2025-Q12603,43990,PR00011,EFT50_68_K,1
HUF-2025-Q12603,46990,PR00011,EFT50_68_K,2
HUF-2025-Q12603,46990,PR00011,EFT50_68_K,3
HUF-2025-Q12603,46990,PR00011,EFT50_68_K,4
HUF-2025-Q12603,46990,PR00011,EFT50_68_K,5
HUF-2025-Q12603,48990,PR00011,EFT50_68_K,7
HUF-2025-Q12603,45990,PR00011,EFT60_68_J,1
HUF-2025-Q12603,60990,PR00011,EFT60_68_J,2
HUF-2025-Q12603,60990,PR00011,EFT60_68_J,3
HUF-2025-Q12603,60990,PR00011,EFT60_68_J,4
HUF-2025-Q12603,60990,PR00011,EFT60_68_J,5
HUF-2025-Q12603,62990,PR00011,EFT60_68_J,7
HUF-2025-Q12603,45990,PR00011,EFT60_68_K,1
HUF-2025-Q12603,60990,PR00011,EFT60_68_K,2
HUF-2025-Q12603,60990,PR00011,EFT60_68_K,3
HUF-2025-Q12603,60990,PR00011,EFT60_68_K,4
HUF-2025-Q12603,60990,PR00011,EFT60_68_K,5
HUF-2025-Q12603,62990,PR00011,EFT60_68_K,7
HUF-2025-Q12603,47990,PR00011,EF60_72_J,1
HUF-2025-Q12603,62990,PR00011,EF60_72_J,2
HUF-2025-Q12603,62990,PR00011,EF60_72_J,3
HUF-2025-Q12603,62990,PR00011,EF60_72_J,4
HUF-2025-Q12603,62990,PR00011,EF60_72_J,5
HUF-2025-Q12603,64990,PR00011,EF60_72_J,7
HUF-2025-Q12603,47990,PR00011,EF60_72_B,1
HUF-2025-Q12603,62990,PR00011,EF60_72_B,2
HUF-2025-Q12603,62990,PR00011,EF60_72_B,3
HUF-2025-Q12603,62990,PR00011,EF60_72_B,4
HUF-2025-Q12603,62990,PR00011,EF60_72_B,5
HUF-2025-Q12603,64990,PR00011,EF60_72_B,7
HUF-2025-Q12603,56990,PR00011,FSL60_J,1
HUF-2025-Q12603,83990,PR00011,FSL60_J,2
HUF-2025-Q12603,83990,PR00011,FSL60_J,3
HUF-2025-Q12603,83990,PR00011,FSL60_J,4
HUF-2025-Q12603,83990,PR00011,FSL60_J,5
HUF-2025-Q12603,84990,PR00011,FSL60_J,7
HUF-2025-Q12603,56990,PR00011,FSL60_B,1
HUF-2025-Q12603,83990,PR00011,FSL60_B,2
HUF-2025-Q12603,83990,PR00011,FSL60_B,3
HUF-2025-Q12603,83990,PR00011,FSL60_B,4
HUF-2025-Q12603,83990,PR00011,FSL60_B,5
HUF-2025-Q12603,84990,PR00011,FSL60_B,7
HUF-2025-Q12603,95990,PR00011,KMTB601F_J,1
HUF-2025-Q12603,180990,PR00011,KMTB601F_J,2
HUF-2025-Q12603,180990,PR00011,KMTB601F_J,3
HUF-2025-Q12603,180990,PR00011,KMTB601F_J,4
HUF-2025-Q12603,180990,PR00011,KMTB601F_J,5
HUF-2025-Q12603,190990,PR00011,KMTB601F_J,7
HUF-2025-Q12603,95990,PR00011,KMTB601F_B,1
HUF-2025-Q12603,180990,PR00011,KMTB601F_B,2
HUF-2025-Q12603,180990,PR00011,KMTB601F_B,3
HUF-2025-Q12603,180990,PR00011,KMTB601F_B,4
HUF-2025-Q12603,180990,PR00011,KMTB601F_B,5
HUF-2025-Q12603,190990,PR00011,KMTB601F_B,7
HUF-2025-Q12603,106990,PR00011,KMTH60W_J,1
HUF-2025-Q12603,163990,PR00011,KMTH60W_J,2
HUF-2025-Q12603,163990,PR00011,KMTH60W_J,3
HUF-2025-Q12603,163990,PR00011,KMTH60W_J,4
HUF-2025-Q12603,163990,PR00011,KMTH60W_J,5
HUF-2025-Q12603,165990,PR00011,KMTH60W_J,7
HUF-2025-Q12603,106990,PR00011,KMTH60W_B,1
HUF-2025-Q12603,163990,PR00011,KMTH60W_B,2
HUF-2025-Q12603,163990,PR00011,KMTH60W_B,3
HUF-2025-Q12603,163990,PR00011,KMTH60W_B,4
HUF-2025-Q12603,163990,PR00011,KMTH60W_B,5
HUF-2025-Q12603,165990,PR00011,KMTH60W_B,7
HUF-2025-Q12603,68990,PR00011,ASZHS45,1
HUF-2025-Q12603,80990,PR00011,ASZHS45,2
HUF-2025-Q12603,80990,PR00011,ASZHS45,3
HUF-2025-Q12603,80990,PR00011,ASZHS45,4
HUF-2025-Q12603,80990,PR00011,ASZHS45,5
HUF-2025-Q12603,100990,PR00011,ASZHS45,7
HUF-2025-Q12603,70990,PR00011,ASZHS60,1
HUF-2025-Q12603,97990,PR00011,ASZHS60,2
HUF-2025-Q12603,97990,PR00011,ASZHS60,3
HUF-2025-Q12603,97990,PR00011,ASZHS60,4
HUF-2025-Q12603,97990,PR00011,ASZHS60,5
HUF-2025-Q12603,117990,PR00011,ASZHS60,7
HUF-2025-Q12603,3990,PR00011,LOTF_OTDE,1
HUF-2025-Q12603,3790,PR00011,LOTF_OTDE,2
HUF-2025-Q12603,3790,PR00011,LOTF_OTDE,3
HUF-2025-Q12603,3790,PR00011,LOTF_OTDE,4
HUF-2025-Q12603,3790,PR00011,LOTF_OTDE,5
HUF-2025-Q12603,5690,PR00011,LOTF_OTDE,7
HUF-2025-Q12603,2390,PR00011,LOTF_OTDF,1
HUF-2025-Q12603,2390,PR00011,LOTF_OTDF,2
HUF-2025-Q12603,2390,PR00011,LOTF_OTDF,3
HUF-2025-Q12603,2390,PR00011,LOTF_OTDF,4
HUF-2025-Q12603,2390,PR00011,LOTF_OTDF,5
HUF-2025-Q12603,3490,PR00011,LOTF_OTDF,7
HUF-2025-Q12603,6990,PR00011,LOTF_OTD_E,1
HUF-2025-Q12603,6990,PR00011,LOTF_OTD_E,2
HUF-2025-Q12603,6990,PR00011,LOTF_OTD_E,3
HUF-2025-Q12603,6990,PR00011,LOTF_OTD_E,4
HUF-2025-Q12603,6990,PR00011,LOTF_OTD_E,5
HUF-2025-Q12603,10290,PR00011,LOTF_OTD_E,7
HUF-2025-Q12603,5990,PR00011,LOTF_OTDE_F,1
HUF-2025-Q12603,5990,PR00011,LOTF_OTDE_F,2
HUF-2025-Q12603,5990,PR00011,LOTF_OTDE_F,3
HUF-2025-Q12603,5990,PR00011,LOTF_OTDE_F,4
HUF-2025-Q12603,5990,PR00011,LOTF_OTDE_F,5
HUF-2025-Q12603,8990,PR00011,LOTF_OTDE_F,7
HUF-2025-Q12603,4590,PR00011,LOTF_OTD,1
HUF-2025-Q12603,4590,PR00011,LOTF_OTD,2
HUF-2025-Q12603,4590,PR00011,LOTF_OTD,3
HUF-2025-Q12603,4590,PR00011,LOTF_OTD,4
HUF-2025-Q12603,4590,PR00011,LOTF_OTD,5
HUF-2025-Q12603,6990,PR00011,LOTF_OTD,7
HUF-2025-Q12603,39990,PR00011,FMFSL60_J,1
HUF-2025-Q12603,71990,PR00011,FMFSL60_J,2
HUF-2025-Q12603,71990,PR00011,FMFSL60_J,3
HUF-2025-Q12603,71990,PR00011,FMFSL60_J,4
HUF-2025-Q12603,71990,PR00011,FMFSL60_J,5
HUF-2025-Q12603,73990,PR00011,FMFSL60_J,7
HUF-2025-Q12603,39990,PR00011,FMFSL60_B,1
HUF-2025-Q12603,71990,PR00011,FMFSL60_B,2
HUF-2025-Q12603,71990,PR00011,FMFSL60_B,3
HUF-2025-Q12603,71990,PR00011,FMFSL60_B,4
HUF-2025-Q12603,71990,PR00011,FMFSL60_B,5
HUF-2025-Q12603,73990,PR00011,FMFSL60_B,7
HUF-2025-Q12603,75990,PR00011,AS110P_J,1
HUF-2025-Q12603,102990,PR00011,AS110P_J,2
HUF-2025-Q12603,102990,PR00011,AS110P_J,3
HUF-2025-Q12603,102990,PR00011,AS110P_J,4
HUF-2025-Q12603,102990,PR00011,AS110P_J,5
HUF-2025-Q12603,103990,PR00011,AS110P_J,7
HUF-2025-Q12603,75990,PR00011,AS110P_B,1
HUF-2025-Q12603,102990,PR00011,AS110P_B,2
HUF-2025-Q12603,102990,PR00011,AS110P_B,3
HUF-2025-Q12603,102990,PR00011,AS110P_B,4
HUF-2025-Q12603,102990,PR00011,AS110P_B,5
HUF-2025-Q12603,103990,PR00011,AS110P_B,7
HUF-2025-Q12603,8990,PR00011,LOTA_OTASA,1
HUF-2025-Q12603,8990,PR00011,LOTA_OTASA,2
HUF-2025-Q12603,8990,PR00011,LOTA_OTASA,3
HUF-2025-Q12603,8990,PR00011,LOTA_OTASA,4
HUF-2025-Q12603,8990,PR00011,LOTA_OTASA,5
HUF-2025-Q12603,12990,PR00011,LOTA_OTASA,7
HUF-2025-Q12603,7990,PR00011,LOTA_OTASB,1
HUF-2025-Q12603,7990,PR00011,LOTA_OTASB,2
HUF-2025-Q12603,7990,PR00011,LOTA_OTASB,3
HUF-2025-Q12603,7990,PR00011,LOTA_OTASB,4
HUF-2025-Q12603,7990,PR00011,LOTA_OTASB,5
HUF-2025-Q12603,11490,PR00011,LOTA_OTASB,7
HUF-2025-Q12603,57990,PR00011,AMO60P_J,1
HUF-2025-Q12603,80990,PR00011,AMO60P_J,2
HUF-2025-Q12603,80990,PR00011,AMO60P_J,3
HUF-2025-Q12603,80990,PR00011,AMO60P_J,4
HUF-2025-Q12603,80990,PR00011,AMO60P_J,5
