PriceList.Code,BaseValue,PriceRule.Code,Item.RefCode,Item.Attribute.0.Value
HUF-2025-Q12603,81990,PR00011,AMO60P_J,7
HUF-2025-Q12603,57990,PR00011,AMO60P_B,1
HUF-2025-Q12603,80990,PR00011,AMO60P_B,2
HUF-2025-Q12603,80990,PR00011,AMO60P_B,3
HUF-2025-Q12603,80990,PR00011,AMO60P_B,4
HUF-2025-Q12603,80990,PR00011,AMO60P_B,5
HUF-2025-Q12603,81990,PR00011,AMO60P_B,7
HUF-2025-Q12603,117990,PR00011,KMTH75W_J,1
HUF-2025-Q12603,163990,PR00011,KMTH75W_J,2
HUF-2025-Q12603,163990,PR00011,KMTH75W_J,3
HUF-2025-Q12603,163990,PR00011,KMTH75W_J,4
HUF-2025-Q12603,163990,PR00011,KMTH75W_J,5
HUF-2025-Q12603,165990,PR00011,KMTH75W_J,7
HUF-2025-Q12603,117990,PR00011,KMTH75W_B,1
HUF-2025-Q12603,163990,PR00011,KMTH75W_B,2
HUF-2025-Q12603,163990,PR00011,KMTH75W_B,3
HUF-2025-Q12603,163990,PR00011,KMTH75W_B,4
HUF-2025-Q12603,163990,PR00011,KMTH75W_B,5
HUF-2025-Q12603,165990,PR00011,KMTH75W_B,7
HUF-2025-Q12603,14990,PR00011,LTFK,1
HUF-2025-Q12603,15990,PR00011,LTFK,2
HUF-2025-Q12603,15990,PR00011,LTFK,3
HUF-2025-Q12603,15990,PR00011,LTFK,4
HUF-2025-Q12603,15990,PR00011,LTFK,5
HUF-2025-Q12603,15990,PR00011,LTFK,7
HUF-2025-Q12603,20990,PR00011,LOTA_OTAFA,1
HUF-2025-Q12603,20990,PR00011,LOTA_OTAFA,2
HUF-2025-Q12603,20990,PR00011,LOTA_OTAFA,3
HUF-2025-Q12603,20990,PR00011,LOTA_OTAFA,4
HUF-2025-Q12603,20990,PR00011,LOTA_OTAFA,5
HUF-2025-Q12603,30990,PR00011,LOTA_OTAFA,7
HUF-2025-Q12603,3990,PR00011,LOTF_OTDT,1
HUF-2025-Q12603,3990,PR00011,LOTF_OTDT,2
HUF-2025-Q12603,3990,PR00011,LOTF_OTDT,3
HUF-2025-Q12603,3990,PR00011,LOTF_OTDT,4
HUF-2025-Q12603,3990,PR00011,LOTF_OTDT,5
HUF-2025-Q12603,6190,PR00011,LOTF_OTDT,7
HUF-2025-Q12603,3990,PR00011,LOTF_OTFK,1
HUF-2025-Q12603,3690,PR00011,LOTF_OTFK,2
HUF-2025-Q12603,3690,PR00011,LOTF_OTFK,3
HUF-2025-Q12603,3690,PR00011,LOTF_OTFK,4
HUF-2025-Q12603,3690,PR00011,LOTF_OTFK,5
HUF-2025-Q12603,5590,PR00011,LOTF_OTFK,7
HUF-2025-Q12603,2072,PR00011_CF00002,LE15,1
HUF-2025-Q12603,2072,PR00011_CF00002,LE15,2
HUF-2025-Q12603,2072,PR00011_CF00002,LE15,3
HUF-2025-Q12603,2072,PR00011_CF00002,LE15,4
HUF-2025-Q12603,2072,PR00011_CF00002,LE15,5
HUF-2025-Q12603,3112,PR00011_CF00003,LE15,7
HUF-2025-Q12603,9050,PR00011,LOTA_OTAC,1
HUF-2025-Q12603,9050,PR00011,LOTA_OTAC,2
HUF-2025-Q12603,9050,PR00011,LOTA_OTAC,3
HUF-2025-Q12603,9050,PR00011,LOTA_OTAC,4
HUF-2025-Q12603,9050,PR00011,LOTA_OTAC,5
HUF-2025-Q12603,13400,PR00011,LOTA_OTAC,7
HUF-2025-Q12603,22600,PR00011,LOTA_OTAFC,1
HUF-2025-Q12603,22600,PR00011,LOTA_OTAFC,2
HUF-2025-Q12603,22600,PR00011,LOTA_OTAFC,3
HUF-2025-Q12603,22600,PR00011,LOTA_OTAFC,4
HUF-2025-Q12603,22600,PR00011,LOTA_OTAFC,5
HUF-2025-Q12603,33450,PR00011,LOTA_OTAFC,7
HUF-2025-Q12603,9350,PR00011,LOTA_OTASC,1
HUF-2025-Q12603,9350,PR00011,LOTA_OTASC,2
HUF-2025-Q12603,9350,PR00011,LOTA_OTASC,3
HUF-2025-Q12603,9350,PR00011,LOTA_OTASC,4
HUF-2025-Q12603,9350,PR00011,LOTA_OTASC,5
HUF-2025-Q12603,13850,PR00011,LOTA_OTASC,7
HUF-2025-Q12603,0,ZeroPrice,AAFE40_B,0
HUF-2025-Q12603,0,ZeroPrice,AAFE40_J,0
HUF-2025-Q12603,0,ZeroPrice,AAFE45_B,0
HUF-2025-Q12603,0,ZeroPrice,AAFE45_J,0
HUF-2025-Q12603,0,ZeroPrice,AAFE50_B,0
HUF-2025-Q12603,0,ZeroPrice,AAFE50_J,0
HUF-2025-Q12603,0,ZeroPrice,AAFE60_B,0
HUF-2025-Q12603,0,ZeroPrice,AAFE60_J,0
HUF-2025-Q12603,0,ZeroPrice,AAFE60_K,0
HUF-2025-Q12603,0,ZeroPrice,AAFE80,0
HUF-2025-Q12603,0,ZeroPrice,AAFE90,0
HUF-2025-Q12603,0,ZeroPrice,ACT,0
HUF-2025-Q12603,0,ZeroPrice,ACT40,0
HUF-2025-Q12603,0,ZeroPrice,AET40_B,0
HUF-2025-Q12603,0,ZeroPrice,AET40_J,0
HUF-2025-Q12603,0,ZeroPrice,AF40,0
HUF-2025-Q12603,0,ZeroPrice,AF45,0
HUF-2025-Q12603,0,ZeroPrice,AF50,0
HUF-2025-Q12603,0,ZeroPrice,AF60,0
HUF-2025-Q12603,0,ZeroPrice,AF80,0
HUF-2025-Q12603,0,ZeroPrice,AF90,0
HUF-2025-Q12603,0,ZeroPrice,AKL30,0
HUF-2025-Q12603,0,ZeroPrice,AKL40,0
HUF-2025-Q12603,0,ZeroPrice,AML100,0
HUF-2025-Q12603,0,ZeroPrice,AML30_B,0
HUF-2025-Q12603,0,ZeroPrice,AML30_J,0
HUF-2025-Q12603,0,ZeroPrice,AML35_B,0
HUF-2025-Q12603,0,ZeroPrice,AML35_J,0
HUF-2025-Q12603,0,ZeroPrice,AML40P_B,0
HUF-2025-Q12603,0,ZeroPrice,AML40P_J,0
HUF-2025-Q12603,0,ZeroPrice,AML40_B,0
HUF-2025-Q12603,0,ZeroPrice,AML40_J,0
HUF-2025-Q12603,0,ZeroPrice,AML45P_B,0
HUF-2025-Q12603,0,ZeroPrice,AML45P_J,0
HUF-2025-Q12603,0,ZeroPrice,AML45_B,0
HUF-2025-Q12603,0,ZeroPrice,AML45_J,0
HUF-2025-Q12603,0,ZeroPrice,AML50_B,0
HUF-2025-Q12603,0,ZeroPrice,AML50_J,0
HUF-2025-Q12603,0,ZeroPrice,AML60E_B,0
HUF-2025-Q12603,0,ZeroPrice,AML60E_J,0
HUF-2025-Q12603,0,ZeroPrice,AML60P_B,0
HUF-2025-Q12603,0,ZeroPrice,AML60P_J,0
HUF-2025-Q12603,0,ZeroPrice,AML60_K,0
HUF-2025-Q12603,0,ZeroPrice,AML70,0
HUF-2025-Q12603,0,ZeroPrice,AML80,0
HUF-2025-Q12603,0,ZeroPrice,AML80P,0
HUF-2025-Q12603,0,ZeroPrice,AML90,0
HUF-2025-Q12603,0,ZeroPrice,AML90P,0
HUF-2025-Q12603,0,ZeroPrice,AMO100,0
HUF-2025-Q12603,0,ZeroPrice,AMO60E_B,0
HUF-2025-Q12603,0,ZeroPrice,AMO60E_J,0
HUF-2025-Q12603,0,ZeroPrice,AMO60P_B,0
HUF-2025-Q12603,0,ZeroPrice,AMO60P_J,0
HUF-2025-Q12603,0,ZeroPrice,AMO60_K,0
HUF-2025-Q12603,0,ZeroPrice,AMO70,0
HUF-2025-Q12603,0,ZeroPrice,AMO80,0
HUF-2025-Q12603,0,ZeroPrice,AMO80P,0
HUF-2025-Q12603,0,ZeroPrice,AMO90,0
HUF-2025-Q12603,0,ZeroPrice,AMO90P,0
HUF-2025-Q12603,0,ZeroPrice,ANK,0
HUF-2025-Q12603,0,ZeroPrice,ANMM,0
HUF-2025-Q12603,0,ZeroPrice,ANTMT_FEHR,0
HUF-2025-Q12603,0,ZeroPrice,ANTMT_GRAFIT,0
HUF-2025-Q12603,0,ZeroPrice,ANTMT_SURK,0
HUF-2025-Q12603,0,ZeroPrice,ANT_ANTH_MF,0
HUF-2025-Q12603,0,ZeroPrice,ANT_BEI_MF,0
HUF-2025-Q12603,0,ZeroPrice,ANT_CAP_MF,0
HUF-2025-Q12603,0,ZeroPrice,ANT_WHT_MF,0
HUF-2025-Q12603,0,ZeroPrice,AN_ANT,0
HUF-2025-Q12603,0,ZeroPrice,AN_BIA,0
HUF-2025-Q12603,0,ZeroPrice,AN_CAN,0
HUF-2025-Q12603,0,ZeroPrice,AN_ETNA,0
HUF-2025-Q12603,0,ZeroPrice,AN_FEH,0
HUF-2025-Q12603,0,ZeroPrice,AN_IBZ,0
HUF-2025-Q12603,0,ZeroPrice,AN_NERO,0
HUF-2025-Q12603,0,ZeroPrice,AN_PTE,0
HUF-2025-Q12603,0,ZeroPrice,AN_SON,0
HUF-2025-Q12603,0,ZeroPrice,AN_SR,0
HUF-2025-Q12603,0,ZeroPrice,AN_VS,0
HUF-2025-Q12603,0,ZeroPrice,AR20,0
HUF-2025-Q12603,0,ZeroPrice,AS105_B,0
HUF-2025-Q12603,0,ZeroPrice,AS105_J,0
HUF-2025-Q12603,0,ZeroPrice,AS110MAGIC_B,0
HUF-2025-Q12603,0,ZeroPrice,AS110MAGIC_J,0
HUF-2025-Q12603,0,ZeroPrice,AS110P_B,0
HUF-2025-Q12603,0,ZeroPrice,AS110P_J,0
HUF-2025-Q12603,0,ZeroPrice,AS110VT_B,0
HUF-2025-Q12603,0,ZeroPrice,AS110VT_J,0
HUF-2025-Q12603,0,ZeroPrice,AS110_B,0
HUF-2025-Q12603,0,ZeroPrice,AS110_J,0
HUF-2025-Q12603,0,ZeroPrice,AS95_B,0
HUF-2025-Q12603,0,ZeroPrice,AS95_J,0
HUF-2025-Q12603,0,ZeroPrice,ASL90_B,0
HUF-2025-Q12603,0,ZeroPrice,ASL90_J,0
HUF-2025-Q12603,0,ZeroPrice,ASM105_B,0
HUF-2025-Q12603,0,ZeroPrice,ASM105_J,0
HUF-2025-Q12603,0,ZeroPrice,ASM110_B,0
HUF-2025-Q12603,0,ZeroPrice,ASM110_J,0
HUF-2025-Q12603,0,ZeroPrice,ASM95_B,0
HUF-2025-Q12603,0,ZeroPrice,ASM95_J,0
HUF-2025-Q12603,0,ZeroPrice,ASZB45,0
HUF-2025-Q12603,0,ZeroPrice,ASZB60,0
HUF-2025-Q12603,0,ZeroPrice,ASZHS45,0
HUF-2025-Q12603,0,ZeroPrice,ASZHS60,0
HUF-2025-Q12603,0,ZeroPrice,ATF60,0
HUF-2025-Q12603,0,ZeroPrice,ATF60P,0
HUF-2025-Q12603,0,ZeroPrice,AVZ30_B,0
HUF-2025-Q12603,0,ZeroPrice,AVZ30_J,0
HUF-2025-Q12603,0,ZeroPrice,BFL,0
HUF-2025-Q12603,0,ZeroPrice,BFL40,0
HUF-2025-Q12603,0,ZeroPrice,BGMM,0
HUF-2025-Q12603,0,ZeroPrice,BIL,0
HUF-2025-Q12603,0,ZeroPrice,BKV,0
HUF-2025-Q12603,0,ZeroPrice,BLA40,0
HUF-2025-Q12603,0,ZeroPrice,CF40,0
HUF-2025-Q12603,0,ZeroPrice,CPM,0
HUF-2025-Q12603,0,ZeroPrice,CPMM,0
HUF-2025-Q12603,0,ZeroPrice,CT,0
HUF-2025-Q12603,0,ZeroPrice,EF50,0
HUF-2025-Q12603,0,ZeroPrice,EF60,0
HUF-2025-Q12603,0,ZeroPrice,EF60_72_B,0
HUF-2025-Q12603,0,ZeroPrice,EF60_72_J,0
HUF-2025-Q12603,0,ZeroPrice,EFT50,0
HUF-2025-Q12603,0,ZeroPrice,EFT50F,0
HUF-2025-Q12603,0,ZeroPrice,EFT50_68_B,0
HUF-2025-Q12603,0,ZeroPrice,EFT50_68_J,0
HUF-2025-Q12603,0,ZeroPrice,EFT50_68_K,0
HUF-2025-Q12603,0,ZeroPrice,EFT60F,0
HUF-2025-Q12603,0,ZeroPrice,EFT60_68_J,0
HUF-2025-Q12603,0,ZeroPrice,EFT60_68_K,0
HUF-2025-Q12603,0,ZeroPrice,EFT60_K,0
HUF-2025-Q12603,0,ZeroPrice,F100,0
HUF-2025-Q12603,0,ZeroPrice,F30_2A_B,0
HUF-2025-Q12603,0,ZeroPrice,F30_2A_J,0
HUF-2025-Q12603,0,ZeroPrice,F30_B,0
HUF-2025-Q12603,0,ZeroPrice,F30_J,0
HUF-2025-Q12603,0,ZeroPrice,F35_2A_B,0
HUF-2025-Q12603,0,ZeroPrice,F35_2A_J,0
HUF-2025-Q12603,0,ZeroPrice,F35_B,0
HUF-2025-Q12603,0,ZeroPrice,F35_J,0
HUF-2025-Q12603,0,ZeroPrice,F40_2A_B,0
HUF-2025-Q12603,0,ZeroPrice,F40_2A_J,0
HUF-2025-Q12603,0,ZeroPrice,F40_B,0
HUF-2025-Q12603,0,ZeroPrice,F40_J,0
HUF-2025-Q12603,0,ZeroPrice,F45_2A_B,0
HUF-2025-Q12603,0,ZeroPrice,F45_2A_J,0
HUF-2025-Q12603,0,ZeroPrice,F45_B,0
HUF-2025-Q12603,0,ZeroPrice,F45_J,0
HUF-2025-Q12603,0,ZeroPrice,F50_B,0
HUF-2025-Q12603,0,ZeroPrice,F50_J,0
HUF-2025-Q12603,0,ZeroPrice,F60E_B,0
HUF-2025-Q12603,0,ZeroPrice,F60E_J,0
HUF-2025-Q12603,0,ZeroPrice,F60_K,0
HUF-2025-Q12603,0,ZeroPrice,F70,0
HUF-2025-Q12603,0,ZeroPrice,F80,0
HUF-2025-Q12603,0,ZeroPrice,F90,0
HUF-2025-Q12603,0,ZeroPrice,FE40,0
HUF-2025-Q12603,0,ZeroPrice,FEA,0
HUF-2025-Q12603,0,ZeroPrice,FEF82_60,0
HUF-2025-Q12603,0,ZeroPrice,FEK82_60,0
HUF-2025-Q12603,0,ZeroPrice,FET,0
HUF-2025-Q12603,0,ZeroPrice,FET40,0
HUF-2025-Q12603,0,ZeroPrice,FF90,0
HUF-2025-Q12603,0,ZeroPrice,FFM60,0
HUF-2025-Q12603,0,ZeroPrice,FFMM,0
HUF-2025-Q12603,0,ZeroPrice,FFZ45,0
HUF-2025-Q12603,0,ZeroPrice,FFZ50,0
HUF-2025-Q12603,0,ZeroPrice,FFZ60,0
HUF-2025-Q12603,0,ZeroPrice,FFZ70,0
HUF-2025-Q12603,0,ZeroPrice,FFZ80,0
HUF-2025-Q12603,0,ZeroPrice,FFZ90,0
HUF-2025-Q12603,0,ZeroPrice,FKF30,0
HUF-2025-Q12603,0,ZeroPrice,FKF35,0
HUF-2025-Q12603,0,ZeroPrice,FKF40,0
HUF-2025-Q12603,0,ZeroPrice,FKF45,0
HUF-2025-Q12603,0,ZeroPrice,FKF50,0
HUF-2025-Q12603,0,ZeroPrice,FKF60,0
HUF-2025-Q12603,0,ZeroPrice,FKF70,0
HUF-2025-Q12603,0,ZeroPrice,FKF80,0
HUF-2025-Q12603,0,ZeroPrice,FKF90,0
HUF-2025-Q12603,0,ZeroPrice,FKV,0
HUF-2025-Q12603,0,ZeroPrice,FLB,0
HUF-2025-Q12603,0,ZeroPrice,FMF30,0
HUF-2025-Q12603,0,ZeroPrice,FMF35,0
HUF-2025-Q12603,0,ZeroPrice,FMF40,0
HUF-2025-Q12603,0,ZeroPrice,FMF45,0
HUF-2025-Q12603,0,ZeroPrice,FMF50,0
HUF-2025-Q12603,0,ZeroPrice,FMF60,0
HUF-2025-Q12603,0,ZeroPrice,FMF70,0
HUF-2025-Q12603,0,ZeroPrice,FMF80,0
HUF-2025-Q12603,0,ZeroPrice,FMF90,0
HUF-2025-Q12603,0,ZeroPrice,FMFNY20,0
HUF-2025-Q12603,0,ZeroPrice,FMFSL60_B,0
HUF-2025-Q12603,0,ZeroPrice,FMFSL60_J,0
HUF-2025-Q12603,0,ZeroPrice,FMFSZ_B,0
HUF-2025-Q12603,0,ZeroPrice,FMFSZ_J,0
HUF-2025-Q12603,0,ZeroPrice,FMFVZ30_B,0
HUF-2025-Q12603,0,ZeroPrice,FMFVZ30_J,0
HUF-2025-Q12603,0,ZeroPrice,FNY20,0
HUF-2025-Q12603,0,ZeroPrice,FSL60_B,0
HUF-2025-Q12603,0,ZeroPrice,FSL60_J,0
HUF-2025-Q12603,0,ZeroPrice,FSU_B,0
HUF-2025-Q12603,0,ZeroPrice,FSU_J,0
HUF-2025-Q12603,0,ZeroPrice,FSZ_2A_B,0
HUF-2025-Q12603,0,ZeroPrice,FSZ_2A_J,0
HUF-2025-Q12603,0,ZeroPrice,FSZ_B,0
HUF-2025-Q12603,0,ZeroPrice,FSZ_J,0
HUF-2025-Q12603,0,ZeroPrice,FU40_B,0
HUF-2025-Q12603,0,ZeroPrice,FU40_J,0
HUF-2025-Q12603,0,ZeroPrice,FU45_B,0
HUF-2025-Q12603,0,ZeroPrice,FU45_J,0
HUF-2025-Q12603,0,ZeroPrice,FU80,0
HUF-2025-Q12603,0,ZeroPrice,FU80F,0
HUF-2025-Q12603,0,ZeroPrice,FU90,0
HUF-2025-Q12603,0,ZeroPrice,FUZ45_B,0
HUF-2025-Q12603,0,ZeroPrice,FUZ45_J,0
HUF-2025-Q12603,0,ZeroPrice,FVZ30_B,0
HUF-2025-Q12603,0,ZeroPrice,FVZ30_J,0
HUF-2025-Q12603,0,ZeroPrice,FZL,0
HUF-2025-Q12603,0,ZeroPrice,FZN80,0
HUF-2025-Q12603,0,ZeroPrice,GFA,0
HUF-2025-Q12603,0,ZeroPrice,IBL,0
HUF-2025-Q12603,0,ZeroPrice,IBP1000,0
HUF-2025-Q12603,0,ZeroPrice,IBP1050,0
HUF-2025-Q12603,0,ZeroPrice,IBP1100,0
HUF-2025-Q12603,0,ZeroPrice,IBP150,0
HUF-2025-Q12603,0,ZeroPrice,IBP18,0
HUF-2025-Q12603,0,ZeroPrice,IBP200,0
HUF-2025-Q12603,0,ZeroPrice,IBP300,0
HUF-2025-Q12603,0,ZeroPrice,IBP350,0
HUF-2025-Q12603,0,ZeroPrice,IBP400,0
HUF-2025-Q12603,0,ZeroPrice,IBP450,0
HUF-2025-Q12603,0,ZeroPrice,IBP500,0
HUF-2025-Q12603,0,ZeroPrice,IBP600,0
HUF-2025-Q12603,0,ZeroPrice,IBP700,0
HUF-2025-Q12603,0,ZeroPrice,IBP800,0
HUF-2025-Q12603,0,ZeroPrice,IBP900,0
HUF-2025-Q12603,0,ZeroPrice,IGM,0
HUF-2025-Q12603,0,ZeroPrice,IGM40,0
HUF-2025-Q12603,0,ZeroPrice,K40R,0
HUF-2025-Q12603,0,ZeroPrice,K40_B,0
HUF-2025-Q12603,0,ZeroPrice,K40_J,0
HUF-2025-Q12603,0,ZeroPrice,K60F_B,0
HUF-2025-Q12603,0,ZeroPrice,K60F_J,0
HUF-2025-Q12603,0,ZeroPrice,K60R_B,0
HUF-2025-Q12603,0,ZeroPrice,K60R_J,0
HUF-2025-Q12603,0,ZeroPrice,K60_B,0
HUF-2025-Q12603,0,ZeroPrice,K60_J,0
HUF-2025-Q12603,0,ZeroPrice,KANF,0
HUF-2025-Q12603,0,ZeroPrice,KANFF,0
HUF-2025-Q12603,0,ZeroPrice,KDF,0
HUF-2025-Q12603,0,ZeroPrice,KDK,0
HUF-2025-Q12603,0,ZeroPrice,KF60F,0
HUF-2025-Q12603,0,ZeroPrice,KF60_B,0
HUF-2025-Q12603,0,ZeroPrice,KF60_J,0
HUF-2025-Q12603,0,ZeroPrice,KMTB601F_B,0
HUF-2025-Q12603,0,ZeroPrice,KMTB601F_J,0
HUF-2025-Q12603,0,ZeroPrice,KMTB602F,0
HUF-2025-Q12603,0,ZeroPrice,KMTB60F,0
HUF-2025-Q12603,0,ZeroPrice,KMTB60K_B,0
HUF-2025-Q12603,0,ZeroPrice,KMTB60K_J,0
HUF-2025-Q12603,0,ZeroPrice,KMTB60_B,0
HUF-2025-Q12603,0,ZeroPrice,KMTB60_J,0
HUF-2025-Q12603,0,ZeroPrice,KMTH60W_B,0
HUF-2025-Q12603,0,ZeroPrice,KMTH60W_J,0
HUF-2025-Q12603,0,ZeroPrice,KMTH60_B,0
HUF-2025-Q12603,0,ZeroPrice,KMTH60_J,0
HUF-2025-Q12603,0,ZeroPrice,KMTH75W_B,0
HUF-2025-Q12603,0,ZeroPrice,KMTH75W_J,0
HUF-2025-Q12603,0,ZeroPrice,KN,0
HUF-2025-Q12603,0,ZeroPrice,KN40,0
HUF-2025-Q12603,0,ZeroPrice,KPK,0
HUF-2025-Q12603,0,ZeroPrice,KR82_60,0
HUF-2025-Q12603,0,ZeroPrice,KSZA,0
HUF-2025-Q12603,0,ZeroPrice,KSZAF,0
HUF-2025-Q12603,0,ZeroPrice,KTB60_B,0
HUF-2025-Q12603,0,ZeroPrice,KTB60_J,0
HUF-2025-Q12603,0,ZeroPrice,KTL,0
HUF-2025-Q12603,0,ZeroPrice,K_SO,0
HUF-2025-Q12603,0,ZeroPrice,LAURA_CAP,0
HUF-2025-Q12603,0,ZeroPrice,LAURA_GEI,0
HUF-2025-Q12603,0,ZeroPrice,LAURA_GRAP,0
HUF-2025-Q12603,0,ZeroPrice,LAURA_GRAY,0
HUF-2025-Q12603,0,ZeroPrice,LAURA_PRO,0
HUF-2025-Q12603,0,ZeroPrice,LAURA_WHT,0
HUF-2025-Q12603,0,ZeroPrice,LAZ,0
HUF-2025-Q12603,0,ZeroPrice,LE,0
HUF-2025-Q12603,0,ZeroPrice,LE15,0
HUF-2025-Q12603,0,ZeroPrice,LMO59_45,0
HUF-2025-Q12603,0,ZeroPrice,LMO59_60,0
HUF-2025-Q12603,0,ZeroPrice,LMO72_45,0
HUF-2025-Q12603,0,ZeroPrice,LMO72_60,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTA,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTAA,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTAC,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTAF,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTAFA,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTAFC,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTASA,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTASB,0
HUF-2025-Q12603,0,ZeroPrice,LOTA_OTASC,0
HUF-2025-Q12603,0,ZeroPrice,LOTF_OTD,0
HUF-2025-Q12603,0,ZeroPrice,LOTF_OTDE,0
HUF-2025-Q12603,0,ZeroPrice,LOTF_OTDE_F,0
HUF-2025-Q12603,0,ZeroPrice,LOTF_OTDF,0
HUF-2025-Q12603,0,ZeroPrice,LOTF_OTDT,0
HUF-2025-Q12603,0,ZeroPrice,LOTF_OTD_E,0
HUF-2025-Q12603,0,ZeroPrice,LOTF_OTFK,0
HUF-2025-Q12603,0,ZeroPrice,LTA,0
HUF-2025-Q12603,0,ZeroPrice,LTA1450,0
HUF-2025-Q12603,0,ZeroPrice,LTA2135,0
HUF-2025-Q12603,0,ZeroPrice,LTF360,0
HUF-2025-Q12603,0,ZeroPrice,LTF595,0
HUF-2025-Q12603,0,ZeroPrice,LTF720,0
HUF-2025-Q12603,0,ZeroPrice,LTFK,0
HUF-2025-Q12603,0,ZeroPrice,M1,0
HUF-2025-Q12603,0,ZeroPrice,M15,0
HUF-2025-Q12603,0,ZeroPrice,MA40,0
HUF-2025-Q12603,0,ZeroPrice,ME40,0
HUF-2025-Q12603,0,ZeroPrice,MKP,0
HUF-2025-Q12603,0,ZeroPrice,MPF,0
HUF-2025-Q12603,0,ZeroPrice,N,0
HUF-2025-Q12603,0,ZeroPrice,NEL,0
HUF-2025-Q12603,0,ZeroPrice,PD,0
HUF-2025-Q12603,0,ZeroPrice,PD40,0
HUF-2025-Q12603,0,ZeroPrice,PFLP,0
HUF-2025-Q12603,0,ZeroPrice,PIFK,0
HUF-2025-Q12603,0,ZeroPrice,PTL,0
HUF-2025-Q12603,0,ZeroPrice,PUO,0
HUF-2025-Q12603,0,ZeroPrice,RST,0
HUF-2025-Q12603,0,ZeroPrice,RST40,0
HUF-2025-Q12603,0,ZeroPrice,SH,0
HUF-2025-Q12603,0,ZeroPrice,SH40,0
HUF-2025-Q12603,0,ZeroPrice,SIA,0
HUF-2025-Q12603,0,ZeroPrice,SIF,0
HUF-2025-Q12603,0,ZeroPrice,SIK,0
HUF-2025-Q12603,0,ZeroPrice,SLFK,0
HUF-2025-Q12603,0,ZeroPrice,SLFN,0
HUF-2025-Q12603,0,ZeroPrice,SLKK,0
HUF-2025-Q12603,0,ZeroPrice,SLKN,0
HUF-2025-Q12603,0,ZeroPrice,SLRK,0
HUF-2025-Q12603,0,ZeroPrice,SLRN,0
HUF-2025-Q12603,0,ZeroPrice,SOL,0
HUF-2025-Q12603,0,ZeroPrice,SOL40,0
HUF-2025-Q12603,0,ZeroPrice,ST,0
HUF-2025-Q12603,0,ZeroPrice,ST40,0
HUF-2025-Q12603,0,ZeroPrice,STA,0
HUF-2025-Q12603,0,ZeroPrice,STK,0
HUF-2025-Q12603,0,ZeroPrice,STM,0
HUF-2025-Q12603,0,ZeroPrice,SZA,0
HUF-2025-Q12603,0,ZeroPrice,SZU,0
HUF-2025-Q12603,0,ZeroPrice,SZU40,0
HUF-2025-Q12603,0,ZeroPrice,TGBBH_KIV865SF0,0
HUF-2025-Q12603,0,ZeroPrice,TGBBM_SMV25EX00E,0
HUF-2025-Q12603,0,ZeroPrice,TGEA45,0
HUF-2025-Q12603,0,ZeroPrice,TGEA60,0
HUF-2025-Q12603,0,ZeroPrice,TGEIG,0
HUF-2025-Q12603,0,ZeroPrice,TGWBH_ART96101,0
HUF-2025-Q12603,0,ZeroPrice,TKFL45,0
HUF-2025-Q12603,0,ZeroPrice,TKFL60,0
HUF-2025-Q12603,0,ZeroPrice,TKKE,0
HUF-2025-Q12603,0,ZeroPrice,TKKSE45,0
HUF-2025-Q12603,0,ZeroPrice,TKKSE60,0
HUF-2025-Q12603,0,ZeroPrice,TVKK40H_KT,0
HUF-2025-Q12603,0,ZeroPrice,TVKK60N,0
HUF-2025-Q12603,0,ZeroPrice,TVKL300,0
HUF-2025-Q12603,0,ZeroPrice,TVKL400,0
HUF-2025-Q12603,0,ZeroPrice,TVS_M,0
HUF-2025-Q12603,0,ZeroPrice,TVS_MOB,0
HUF-2025-Q12603,0,ZeroPrice,TVS_MOJ,0
HUF-2025-Q12603,0,ZeroPrice,VE40,0
HUF-2025-Q12603,0,ZeroPrice,VH,0
HUF-2025-Q12603,0,ZeroPrice,VH40,0
HUF-2025-Q12603,0,ZeroPrice,VSZ,0
HUF-2025-Q12603,0,ZeroPrice,ZILLE_BEI,0
HUF-2025-Q12603,0,ZeroPrice,ZILLE_RUS_WH,0
HUF-2025-Q12603,0,ZeroPrice,ZILLE_SON_OAK,0
HUF-2025-Q12603,0,ZeroPrice,ZILLE_WOT_OAK,0
HUF-2025-Q12603,0,ZeroPrice,k_ETN,0
HUF-2025-Q12603,0,ZeroPrice,k_WHT,0
HUF-2025-Q12603,0,PR00010_CF00003,PFLP,0
